Wed, 21 Dec 2016 16:09:13 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:09:13 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:34:54 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:34:54 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:34:54 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:34:54 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:34:54 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:34:54 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:34:54 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:111] INFO Scan ORMapping Product...
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:35:38 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:111] INFO Scan ORMapping Product...
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:36:10 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:111] INFO Scan ORMapping Product...
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:38:07 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:111] INFO Scan ORMapping Product...
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:32 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:111] INFO Scan ORMapping Product...
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:39:47 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:111] INFO Scan ORMapping Tyre...
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: pattern => <StringField:pattern, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: specs => <StringField:specs, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: width => <StringField:width, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: rat => <StringField:rat, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: rim => <StringField:rim, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: speed => <StringField:speed, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:111] INFO Scan ORMapping Product...
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: itemId => <StringField:itemId, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: name => <StringField:name, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: url => <StringField:url, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: price => <FloatField:price, <type 'float'>, default(0.0), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: updateTime => <LongField:updateTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: createTime => <LongField:createTime, <type 'float'>, default(0), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: source => <StringField:source, <type 'str'>, default(), UI>
Wed, 21 Dec 2016 16:40:17 base.py[line:121] INFO [ Mapping ] Found mapping: brand => <StringField:brand, <type 'str'>, default(), UI>
